Essen,Germany,EDLE,ESS,Essen Mulheim Airport,51.40230179,6.937329769
Bielefeld,Germany,EDLI,BFE,Bielefeld Airport,51.964722,8.544444
Moenchengladbach,Germany,EDLN,MGL,Mönchengladbach Airport,51.230278,6.504444
Paderborn,Germany,EDLP,PAD,Paderborn Lippstadt Airport,51.61410141,8.616319656
Dortmund,Germany,EDLW,DTM,Dortmund Airport,51.5182991,7.612239838
Augsburg,Germany,EDMA,AGB,Augsburg Airport,48.425278,10.931667
Oberpfaffenhofen,Germany,EDMO,OBF,Oberpfaffenhofen Airport,48.081402,11.2831
Straubing,Germany,EDMS,RBM,Straubing Airport,48.90083313,12.51666737
Friedrichshafen,Germany,EDNY,FDH,Friedrichshafen Airport,47.67129898,9.511489868
Parchim,Germany,EDOP,SZW,Schwerin Parchim Airport,53.426998,11.7834
Bayreuth,Germany,EDQD,BYU,Bayreuth Airport,49.985001,11.64
Burg Feuerstein,Germany,EDQE,URD,Burg Feuerstein Airport,49.79416656,11.13361073
Hof,Germany,EDQM,HOQ,Hof-Plauen Airport,50.28861237,11.85638905
Zweibruecken,Germany,EDRZ,ZQW,Zweibrücken Airport,49.2094,7.40056
Donaueschingen,Germany,EDTD,ZQL,Donaueschingen-Villingen Airport,47.97333145,8.522221565
Braunschweig,Germany,EDVE,BWE,Braunschweig-Wolfsburg Airport,52.319199,10.5561
Kassel,Germany,EDVK,KSF,Kassel-Calden Airport,51.417273,9.384967
Bremerhaven,Germany,EDWB,BRV,Bremerhaven Airport,53.506943,8.572778
Emden,Germany,EDWE,EME,Emden Airport,53.391109,7.2275
Wilhelmshaven,Germany,EDWI,WVN,Wilhelmshaven-Mariensiel Airport,53.50222015,8.052222252
Borkum,Germany,EDWR,BMK,Borkum Airport,53.59639,6.709167
Norderney,Germany,EDWY,NRD,Norderney Airport,53.70694351,7.230000019
Flensburg,Germany,EDXF,FLF,Flensburg-Schäferhaus Airport,54.7733345,9.378889084
Westerland,Germany,EDXW,GWT,Westerland Sylt Airport,54.91320038,8.340470314
Kardla,Estonia,EEKA,KDL,Kärdla Airport,58.99079895,22.83069992
Kuressaare,Estonia,EEKE,URE,Kuressaare Airport,58.22990036,22.5095005
Parnu,Estonia,EEPU,EPU,Pärnu Airport,58.41899872,24.4727993
Tallinn-ulemiste International,Estonia,EETN,TLL,Lennart Meri Tallinn Airport,59.41329956,24.83279991
Tartu,Estonia,EETU,TAY,Tartu Airport,58.30749893,26.69039917
Enontekio,Finland,EFET,ENF,Enontekio Airport,68.36260223,23.42429924
Halli,Finland,EFHA,KEV,Halli Airport,61.856039,24.786686
Helsinki,Finland,EFHF,HEM,Helsinki Malmi Airport,60.25460052,25.0428009
Helsinki,Finland,EFHK,HEL,Helsinki Vantaa Airport,60.31719971,24.9633007
Hyvinkaa,Finland,EFHV,HYV,Hyvinkää Airfield,60.65439987,24.8810997
Kitee,Finland,EFIT,KTQ,Kitee Airport,62.1661,30.073601
Ivalo,Finland,EFIV,IVL,Ivalo Airport,68.6072998,27.40530014
Joensuu,Finland,EFJO,JOE,Joensuu Airport,62.66289902,29.60750008
Jyvaskyla,Finland,EFJY,JYV,Jyvaskyla Airport,62.3995018,25.67830086
Kauhava,Finland,EFKA,KAU,Kauhava Airport,63.127102,23.051399
Kemi,Finland,EFKE,KEM,Kemi-Tornio Airport,65.77870178,24.58209991
Kajaani,Finland,EFKI,KAJ,Kajaani Airport,64.28549957,27.69239998
Kauhajoki,Finland,EFKJ,KHJ,Kauhajoki Airport,62.46250153,22.39310074
Kruunupyy,Finland,EFKK,KOK,Kokkola-Pietarsaari Airport,63.72119904,23.14310074
Kuusamo,Finland,EFKS,KAO,Kuusamo Airport,65.98760223,29.23940086
Kittila,Finland,EFKT,KTT,Kittilä Airport,67.7009964,24.84679985
Kuopio,Finland,EFKU,KUO,Kuopio Airport,63.00709915,27.79780006
Vesivehmaa,Finland,EFLA,QLF,Lahti Vesivehmaa Airport,61.144199,25.693501
Lappeenranta,Finland,EFLP,LPP,Lappeenranta Airport,61.044601,28.144743
Mariehamn,Finland,EFMA,MHQ,Mariehamn Airport,60.12220001,19.89819908
Mikkeli,Finland,EFMI,MIK,Mikkeli Airport,61.6866,27.201799
Oulu,Finland,EFOU,OUL,Oulu Airport,64.93009949,25.35460091
Pori,Finland,EFPO,POR,Pori Airport,61.46170044,21.79999924
Rovaniemi,Finland,EFRO,RVN,Rovaniemi Airport,66.56479645,25.83040047
Savonlinna,Finland,EFSA,SVL,Savonlinna Airport,61.94309998,28.94510078
Sodankyla,Finland,EFSO,SOT,Sodankyla Airport,67.39499664,26.61910057
Tampere,Finland,EFTP,TMP,Tampere-Pirkkala Airport,61.41410065,23.60440063
Turku,Finland,EFTU,TKU,Turku Airport,60.51409912,22.26280022
Utti,Finland,EFUT,UTI,Utti Air Base,60.89640045,26.93840027
Vaasa,Finland,EFVA,VAA,Vaasa Airport,63.05070114,21.7621994
Varkaus,Finland,EFVR,VRK,Varkaus Airport,62.17110062,27.86860085
Ylivieska-raudaskyla,Finland,EFYL,YLI,Ylivieska Airfield,64.0547222,24.7252778
Belfast,United Kingdom,EGAA,BFS,Belfast International Airport,54.65750122,-6.215829849
Enniskillen,United Kingdom,EGAB,ENK,St Angelo Airport,54.39889908,-7.651669979
Belfast,United Kingdom,EGAC,BHD,George Best Belfast City Airport,54.61809921,-5.872499943
Londonderry,United Kingdom,EGAE,LDY,City of Derry Airport,55.0428009,-7.161109924
Birmingham,United Kingdom,EGBB,BHX,Birmingham International Airport,52.45389938,-1.748029947
Coventry,United Kingdom,EGBE,CVT,Coventry Airport,52.36970139,-1.479719996
Golouchestershire,United Kingdom,EGBJ,GLO,Gloucestershire Airport,51.89419937,-2.167220116
Pailton,United Kingdom,EGBP,GBA,Cotswold Airport,51.668095,-2.05694
Manchester,United Kingdom,EGCC,MAN,Manchester Airport,53.35369873,-2.274950027
Newquai,United Kingdom,EGHQ,NQY,Newquay Cornwall Airport,50.44060135,-4.995409966
Lyneham,United Kingdom,EGDL,LYE,RAF Lyneham,51.5051,-1.99343
Yeovilton,United Kingdom,EGDY,YEO,RNAS Yeovilton,51.00939941,-2.638819933
Haverfordwest,United Kingdom,EGFE,HAW,Haverfordwest Airport,51.83309937,-4.961110115
Cardiff,United Kingdom,EGFF,CWL,Cardiff International Airport,51.39670181,-3.343329906
Swansea,United Kingdom,EGFH,SWS,Swansea Airport,51.6053009,-4.067830086
Bristol,United Kingdom,EGGD,BRS,Bristol Airport,51.382702,-2.71909
Liverpool,United Kingdom,EGGP,LPL,Liverpool John Lennon Airport,53.33359909,-2.849720001
London,United Kingdom,EGGW,LTN,London Luton Airport,51.87469864,-0.368333012
Plymouth,United Kingdom,EGHD,PLH,Plymouth City Airport,50.422798,-4.10583
Bournemouth,United Kingdom,EGHH,BOH,Bournemouth Airport,50.77999878,-1.842499971
Southampton,United Kingdom,EGHI,SOU,Southampton Airport,50.95029831,-1.35679996
Lasham,United Kingdom,EGHL,QLA,Lasham Airport,51.18719864,-1.033499956
Alderney,Guernsey,EGJA,ACI,Alderney Airport,49.706104,-2.21472
Guernsey,Guernsey,EGJB,GCI,Guernsey Airport,49.43500137,-2.601969957
Jersey,Jersey,EGJJ,JER,Jersey Airport,49.207901,-2.195509911
Shoreham By Sea,United Kingdom,EGKA,ESH,Shoreham Airport,50.835602,-0.297222
Biggin Hill,United Kingdom,EGKB,BQH,London Biggin Hill Airport,51.3307991,0.032499999
London,United Kingdom,EGKK,LGW,London Gatwick Airport,51.148102,-0.190278
London,United Kingdom,EGLC,LCY,London City Airport,51.505299,0.055278
Farnborough,United Kingdom,EGLF,FAB,Farnborough Airport,51.2757988,-0.776332974
Blackbushe,United Kingdom,EGLK,BBS,Blackbushe Airport,51.32389832,-0.847500026
London,United Kingdom,EGLL,LHR,London Heathrow Airport,51.4706,-0.461941
Southend,United Kingdom,EGMC,SEN,Southend Airport,51.57139969,0.695555985
Lydd,United Kingdom,EGMD,LYX,Lydd Airport,50.95610046,0.939167023
Manston,United Kingdom,EGMH,MSE,Kent International Airport,51.342201,1.34611
Carlisle,United Kingdom,EGNC,CAX,Carlisle Airport,54.9375,-2.809170008
Blackpool,United Kingdom,EGNH,BLK,Blackpool International Airport,53.77170181,-3.028609991
Humberside,United Kingdom,EGNJ,HUY,Humberside Airport,53.57440186,-0.350832999
Barrow Island,United Kingdom,EGNL,BWF,Barrow Walney Island Airport,54.1286111,-3.2675
Leeds,United Kingdom,EGNM,LBA,Leeds Bradford Airport,53.86589813,-1.660570025
Warton,United Kingdom,EGNO,WRT,Warton Airport,53.745098,-2.88306
Hawarden,United Kingdom,EGNR,CEG,Hawarden Airport,53.17810059,-2.977780104
Isle Of Man,Isle of Man,EGNS,IOM,Isle of Man Airport,54.08330154,-4.623889923
Newcastle,United Kingdom,EGNT,NCL,Newcastle Airport,55.03749847,-1.691669941
Teesside,United Kingdom,EGNV,MME,Durham Tees Valley Airport,54.50920105,-1.429409981
East Midlands,United Kingdom,EGNX,EMA,East Midlands Airport,52.83110046,-1.328060031
Kirkwall,United Kingdom,EGPA,KOI,Kirkwall Airport,58.95780182,-2.904999971
Sumburgh,United Kingdom,EGPB,LSI,Sumburgh Airport,59.87889862,-1.295560002
Wick,United Kingdom,EGPC,WIC,Wick Airport,58.45890045,-3.093060017
Aberdeen,United Kingdom,EGPD,ABZ,Aberdeen Dyce Airport,57.20190048,-2.197779894
Inverness,United Kingdom,EGPE,INV,Inverness Airport,57.54249954,-4.047500134
Glasgow,United Kingdom,EGPF,GLA,Glasgow International Airport,55.87189865,-4.433060169
Edinburgh,United Kingdom,EGPH,EDI,Edinburgh Airport,55.95000076,-3.372499943
Islay,United Kingdom,EGPI,ILY,Islay Airport,55.68190002,-6.256669998
Prestwick,United Kingdom,EGPK,PIK,Glasgow Prestwick Airport,55.50939941,-4.586669922
Benbecula,United Kingdom,EGPL,BEB,Benbecula Airport,57.48109818,-7.362780094
Scatsta,United Kingdom,EGPM,SCS,Scatsta Airport,60.43280029,-1.296110034
Dundee,United Kingdom,EGPN,DND,Dundee Airport,56.45249939,-3.02583003
Stornoway,United Kingdom,EGPO,SYY,Stornoway Airport,58.21559906,-6.331110001
Tiree,United Kingdom,EGPU,TRE,Tiree Airport,56.49919891,-6.869170189
Leuchars,United Kingdom,EGQL,ADX,RAF Leuchars,56.3728981,-2.868439913
Lossiemouth,United Kingdom,EGQS,LMO,RAF Lossiemouth,57.7052002,-3.339169979
Cambridge,United Kingdom,EGSC,CBG,Cambridge Airport,52.205002,0.175
Norwich,United Kingdom,EGSH,NWI,Norwich International Airport,52.67580032,1.282780051
London,United Kingdom,EGSS,STN,London Stansted Airport,51.88499832,0.234999999
Exeter,United Kingdom,EGTE,EXT,Exeter International Airport,50.7344017,-3.413889885
Bristol,United Kingdom,EGTG,FZO,Bristol Filton Airport,51.51940155,-2.590830088
Oxford,United Kingdom,EGTK,OXF,Oxford (Kidlington) Airport,51.8368988,-1.320000052
Benson,United Kingdom,EGUB,BEX,RAF Benson,51.61640167,-1.095829964
Lakenheath,United Kingdom,EGUL,LKZ,RAF Lakenheath,52.40930176,0.56099999
Mildenhall,United Kingdom,EGUN,MHZ,RAF Mildenhall,52.36190033,0.486405998
Wyton,United Kingdom,EGUY,QUY,RAF Wyton,52.35720062,-0.107832998
Fairford,United Kingdom,EGVA,FFD,RAF Fairford,51.68220139,-1.790030003
Brize Norton,United Kingdom,EGVN,BZZ,RAF Brize Norton,51.75,-1.58362
Odiham,United Kingdom,EGVO,ODH,RAF Odiham,51.23410034,-0.942825019
Northolt,United Kingdom,EGWU,NHT,RAF Northolt,51.5530014,-0.418166995
Coningsby,United Kingdom,EGXC,QCY,RAF Coningsby,53.0929985,-0.166014001
Honington,United Kingdom,EGXH,BEQ,RAF Honington,52.34260178,0.772939026
Scampton,United Kingdom,EGXP,SQZ,RAF Scampton,53.30780029,-0.550832987
Linton-on-ouse,United Kingdom,EGXU,HRT,RAF Linton-On-Ouse,54.0489006,-1.252750039
Waddington,United Kingdom,EGXW,WTN,RAF Waddington,53.16619873,-0.523810983
Marham,United Kingdom,EGYM,KNF,RAF Marham,52.648395,0.550692
Mount Pleasant,Falkland Islands,EGYP,MPN,Mount Pleasant Airport,-51.82279968,-58.44720078
Amsterdam,Netherlands,EHAM,AMS,Amsterdam Airport Schiphol,52.308601,4.76389
Maastricht,Netherlands,EHBK,MST,Maastricht Aachen Airport,50.911701,5.77014
Eindhoven,Netherlands,EHEH,EIN,Eindhoven Airport,51.45009995,5.374529839
Groningen,Netherlands,EHGG,GRQ,Eelde Airport,53.11970139,6.579440117
Gilze-rijen,Netherlands,EHGR,GLZ,Gilze Rijen Air Base,51.56740189,4.931829929
De Kooy,Netherlands,EHKD,DHR,De Kooy Airport,52.92340088,4.780620098
Lelystad,Netherlands,EHLE,LEY,Lelystad Airport,52.4603,5.52722
Leeuwarden,Netherlands,EHLW,LWR,Leeuwarden Air Base,53.22859955,5.760560036
Rotterdam,Netherlands,EHRD,RTM,Rotterdam The Hague Airport,51.956902,4.43722
Soesterberg,Netherlands,EHSB,UTC,Soesterberg Air Base,52.12730026,5.276189804
Enschede,Netherlands,EHTW,ENS,Twente Airport,52.275833,6.889167
Valkenburg,Netherlands,EHVB,LID,Valkenburg Naval Air Base,52.16609955,4.41794014
Woensdrecht,Netherlands,EHWO,WOE,Woensdrecht Air Base,51.4491,4.34203
Cork,Ireland,EICK,ORK,Cork Airport,51.84130096,-8.491109848
Galway,Ireland,EICM,GWY,Galway Airport,53.30020142,-8.941590309
Dublin,Ireland,EIDW,DUB,Dublin Airport,53.421299,-6.27007
Connaught,Ireland,EIKN,NOC,Ireland West Knock Airport,53.91030121,-8.818490028
Kerry,Ireland,EIKY,KIR,Kerry Airport,52.18090057,-9.523779869
Shannon,Ireland,EINN,SNN,Shannon Airport,52.702,-8.92482
Sligo,Ireland,EISG,SXL,Sligo Airport,54.28020096,-8.599209785
Waterford,Ireland,EIWF,WAT,Waterford Airport,52.18719864,-7.086959839
Aarhus,Denmark,EKAH,AAR,Aarhus Airport,56.29999924,10.61900043
Billund,Denmark,EKBI,BLL,Billund Airport,55.74029922,9.151780128
Copenhagen,Denmark,EKCH,CPH,Copenhagen Kastrup Airport,55.61790085,12.65600014
Esbjerg,Denmark,EKEB,EBJ,Esbjerg Airport,55.525902,8.5534
Karup,Denmark,EKKA,KRP,Karup Airport,56.29750061,9.124629974
Laeso,Denmark,EKLS,BYR,Læsø Airport,57.27719879,11.00010014
Maribo,Denmark,EKMB,MRW,Lolland Falster Maribo Airport,54.699299,11.4401
Odense,Denmark,EKOD,ODE,Odense Airport,55.47669983,10.33090019
Copenhagen,Denmark,EKRK,RKE,Copenhagen Roskilde Airport,55.58560181,12.13140011
Ronne,Denmark,EKRN,RNN,Bornholm Airport,55.06330109,14.75959969
Soenderborg,Denmark,EKSB,SGD,Sønderborg Airport,54.96440125,9.791729927
Skrydstrup,Denmark,EKSP,SKS,Skrydstrup Air Base,55.221048,9.26702
Skive,Denmark,EKSV,SQW,Skive Airport,56.55020142,9.172980309
Thisted,Denmark,EKTS,TED,Thisted Airport,57.06880188,8.705220222
Vagar,Faroe Islands,EKVG,FAE,Vagar Airport,62.06359863,-7.277219772
Stauning,Denmark,EKVJ,STA,Stauning Airport,55.99010086,8.353910446
Aalborg,Denmark,EKYT,AAL,Aalborg Airport,57.09275891,9.849243164
Luxemburg,Luxembourg,ELLX,LUX,Luxembourg-Findel International Airport,49.6233333,6.2044444
Alesund,Norway,ENAL,AES,Ålesund Airport,62.5625,6.119699955
Andoya,Norway,ENAN,ANX,Andøya Airport,69.29250336,16.14419937
Alta,Norway,ENAT,ALF,Alta Airport,69.97609711,23.37170029
Bronnoysund,Norway,ENBN,BNN,Brønnøysund Airport,65.46109772,12.21749973
Bodo,Norway,ENBO,BOO,Bodø Airport,67.26920319,14.36530018
Bergen,Norway,ENBR,BGO,Bergen Airport Flesland,60.29339981,5.218140125
Batsfjord,Norway,ENBS,BJF,Båtsfjord Airport,70.60050201,29.69140053
Kristiansand,Norway,ENCN,KRS,Kristiansand Airport,58.204201,8.08537
Geilo,Norway,ENDI,DLD,Geilo Airport Dagali,60.41730118,8.518349648
Bardufoss,Norway,ENDU,BDU,Bardufoss Airport,69.05580139,18.54039955
Harstad/Narvik,Norway,ENEV,EVE,Harstad/Narvik Airport Evenes,68.49130249,16.67810059
Fagernes,Norway,ENFG,VDB,Leirin Airport,61.0155983,9.288060188
Floro,Norway,ENFL,FRO,Florø Airport,61.58359909,5.024720192
Oslo,Norway,ENGM,OSL,Oslo Lufthavn,60.121,11.0502
Haugesund,Norway,ENHD,HAU,Haugesund Airport,59.34529877,5.208360195
Hasvik,Norway,ENHK,HAA,Hasvik Airport,70.48670197,22.13969994
Kristiansund,Norway,ENKB,KSU,Kristiansund Airport (Kvernberget),63.11180115,7.824520111
Kirkenes,Norway,ENKR,KKN,Kirkenes Airport (H� ybuktmoen),69.72579956,29.8913002
Farsund,Norway,ENLI,FAN,Lista Airport,58.09949875,6.626049995
Molde,Norway,ENML,MOL,Molde Airport,62.74470139,7.262499809
Mosjoen,Norway,ENMS,MJF,Mosjøen Airport (Kjærstad),65.78399658,13.21490002
Lakselv,Norway,ENNA,LKL,Banak Airport,70.06880188,24.9734993
Notodden,Norway,ENNO,NTB,Notodden Airport,59.565701,9.21222
Orland,Norway,ENOL,OLA,Ørland Airport,63.69889832,9.604000092
Roros,Norway,ENRO,RRS,R� ros Airport,62.57839966,11.34230042
Rygge,Norway,ENRY,RYG,Moss Airport Rygge,59.378817,10.785439
Svalbard,Norway,ENSB,LYR,"Svalbard Airport, Longyear",78.24610138,15.46560001
Skien,Norway,ENSN,SKE,Skien Airport,59.18500137,9.566940308
Stord,Norway,ENSO,SRP,Stord Airport,59.79190063,5.340849876
Sandnessjoen,Norway,ENST,SSJ,Sandnessjøen Airport (Stokka),65.95680237,12.46889973
Tromso,Norway,ENTC,TOS,"Tromsø Airport,",69.6832962,18.91889954
Sandefjord,Norway,ENTO,TRF,"Sandefjord Airport, Torp",59.18669891,10.25860024
Trondheim,Norway,ENVA,TRD,Trondheim Airport Værnes,63.4578018,10.9239998
Stavanger,Norway,ENZV,SVG,Stavanger Airport Sola,58.87670135,5.63778019
Gdansk,Poland,EPGD,GDN,Gdańsk Lech Wałęsa Airport,54.37760162,18.46619987
Krakow,Poland,EPKK,KRK,Kraków John Paul II International Airport,50.077702,19.7848
Katowice,Poland,EPKT,KTW,Katowice International Airport,50.4743,19.08
Poznan,Poland,EPPO,POZ,Poznań-Ławica Airport,52.42100143,16.82629967
Rzeszow,Poland,EPRZ,RZE,Rzeszów-Jasionka Airport,50.11000061,22.0189991
Szczecin,Poland,EPSC,SZZ,"Szczecin-Goleniów ""Solidarność"" Airport",53.58470154,14.90219975
Slupsk,Poland,EPSK,OSP,Redzikowo Air Base,54.47890091,17.10750008
Warsaw,Poland,EPWA,WAW,Warsaw Chopin Airport,52.16569901,20.96710014
Wroclaw,Poland,EPWR,WRO,Copernicus Wrocław Airport,51.10269928,16.88579941
Zielona Gora,Poland,EPZG,IEG,Zielona Góra-Babimost Airport,52.13850021,15.7986002
Ronneby,Sweden,ESDF,RNB,Ronneby Airport,56.26670074,15.26500034
Gothenborg,Sweden,ESGG,GOT,Gothenburg-Landvetter Airport,57.66279984,12.27980042
Joenkoeping,Sweden,ESGJ,JKG,Jönköping Airport,57.75759888,14.06869984
Lidkoping,Sweden,ESGL,LDK,Lidköping-Hovby Airport,58.4655,13.1744
Gothenborg,Sweden,ESGP,GSE,Gothenburg City Airport,57.7747,11.8704
Skovde,Sweden,ESGR,KVB,Skövde Airport,58.45640182,13.97270012
Trollhattan,Sweden,ESGT,THN,Trollhättan-Vänersborg Airport,58.31809998,12.34500027
Karlskoga,Sweden,ESKK,KSK,Karlskoga Airport,59.34590149,14.49590015
Mora,Sweden,ESKM,MXX,Mora Airport,60.957901,14.5114
Stockholm,Sweden,ESKN,NYO,Stockholm Skavsta Airport,58.78860092,16.91220093
Kristianstad,Sweden,ESMK,KID,Kristianstad Airport,55.92169952,14.08549976
Oskarshamn,Sweden,ESMO,OSK,Oskarshamn Airport,57.350498,16.497999
Kalkmar,Sweden,ESMQ,KLR,Kalmar Airport,56.6855011,16.28759956
Malmoe,Sweden,ESMS,MMX,Malmö Sturup Airport,55.53630536,13.37619781
Halmstad,Sweden,ESMT,HAD,Halmstad Airport,56.69110107,12.82019997
Vaxjo,Sweden,ESMX,VXO,Växjö Kronoberg Airport,56.92910004,14.72799969
Sveg,Sweden,ESND,EVG,Sveg Airport,62.04779816,14.4229002
Gallivare,Sweden,ESNG,GEV,Gällivare Airport,67.13240051,20.81459999
Hudiksvall,Sweden,ESNH,HUV,Hudiksvall Airport,61.76810074,17.08069992
Kramfors,Sweden,ESNK,KRF,Kramfors Sollefteå Airport,63.04859924,17.76889992
Lycksele,Sweden,ESNL,LYC,Lycksele Airport,64.5483017,18.71619987
Sundsvall,Sweden,ESNN,SDL,Sundsvall-Härnösand Airport,62.52809906,17.44389915
Ornskoldsvik,Sweden,ESNO,OER,Örnsköldsvik Airport,63.40829849,18.98999977
Kiruna,Sweden,ESNQ,KRN,Kiruna Airport,67.8219986,20.33679962
Skelleftea,Sweden,ESNS,SFT,Skellefteå Airport,64.62480164,21.07690048
Umea,Sweden,ESNU,UME,Umeå Airport,63.79180145,20.28280067
Vilhelmina,Sweden,ESNV,VHM,Vilhelmina Airport,64.57910156,16.83359909
Arvidsjaur,Sweden,ESNX,AJR,Arvidsjaur Airport,65.59030151,19.28190041
Orebro,Sweden,ESOE,ORB,Örebro Airport,59.22370148,15.03800011
Vasteras,Sweden,ESOW,VST,Stockholm Västerås Airport,59.58940125,16.63360023
Lulea,Sweden,ESPA,LLA,Luleå Airport,65.54380035,22.12199974
Stockholm,Sweden,ESSA,ARN,Stockholm-Arlanda Airport,59.65190125,17.91860008
Stockholm,Sweden,ESSB,BMA,Stockholm-Bromma Airport,59.35440063,17.94169998
Borlange,Sweden,ESSD,BLE,Borlange Airport,60.42200089,15.51519966
Hultsfred,Sweden,ESSF,HLF,Hultsfred Airport,57.525799,15.8233
Gavle,Sweden,ESSK,GVX,Gävle Sandviken Airport,60.59329987,16.95140076
Linkoeping,Sweden,ESSL,LPI,Linköping City Airport,58.40620041,15.68050003
Norrkoeping,Sweden,ESSP,NRK,Norrköping Airport,58.5862999,16.25060081
Eskilstuna,Sweden,ESSU,EKT,Eskilstuna Airport,59.35110092,16.70840073
Visby,Sweden,ESSV,VBY,Visby Airport,57.66279984,18.34620094
Spangdahlem,Germany,ETAD,SPM,Spangdahlem Air Base,49.97269821,6.692500114
Ramstein,Germany,ETAR,RMS,Ramstein Air Base,49.43690109,7.600279808
Giebelstadt,Germany,ETEU,GHF,[Duplicate] Giebelstadt Army Air Field,49.64810181,9.966489792
Celle,Germany,ETHC,ZCN,Celle Airport,52.59120178,10.02210045
Fritzlar,Germany,ETHF,FRZ,Fritzlar Airport,51.1146,9.286
Hanau,Germany,ETID,ZNF,Hanau Army Air Field,50.169201,8.96159
Kitzingen,Germany,ETIN,KZG,Flugplatz Kitzingen,49.743099,10.2006
Nordholz,Germany,ETMN,FCN,Nordholz Naval Airbase,53.7677002,8.658499718
Geilenkirchen,Germany,ETNG,GKE,Geilenkirchen Air Base,50.9608,6.04242
Laage,Germany,ETNL,RLG,Rostock-Laage Airport,53.91820145,12.27830029
Schleswig,Germany,ETNS,WBG,Schleswig Air Base,54.459301,9.51633
Wiesbaden,Germany,ETOU,WIE,Wiesbaden Army Airfield,50.04980087,8.325400352
Fuerstenfeldbruck,Germany,ETSF,FEL,Fürstenfeldbruck Air Base,48.205555,11.266944
Ingolstadt,Germany,ETSI,IGS,Ingolstadt Manching Airport,48.71569824,11.5340004
Guetersloh,Germany,ETUO,GUT,Gütersloh Air Base,51.922798,8.30633
Alexander Bay,South Africa,FAAB,ALJ,Alexander Bay Airport,-28.575001,16.5333
Aggeneys,South Africa,FAAG,AGZ,Aggeneys Airport,-29.28179932,18.81389999
Bisho,South Africa,FABE,BIY,Bisho Airport,-32.89709854,27.27910042
Bloemfontein,South Africa,FABL,BFN,Bram Fischer International Airport,-29.09269905,26.30240059
Cape Town,South Africa,FACT,CPT,Cape Town International Airport,-33.96480179,18.60169983
Durban,South Africa,FALE,DUR,King Shaka International Airport,-29.61444444,31.11972222
East London,South Africa,FAEL,ELS,Ben Schoeman Airport,-33.03559875,27.82589912
Ficksburg,South Africa,FAFB,FCB,Ficksburg Sentraoes Airport,-28.82309914,27.90889931
Johannesburg,South Africa,FAGC,GCJ,Grand Central Airport,-25.98629951,28.14010048
George,South Africa,FAGG,GRJ,George Airport,-34.0056,22.378902
Harrismith,South Africa,FAHR,HRS,Harrismith Airport,-28.23509979,29.10619926
Hoedspruit,South Africa,FAHS,HDS,Hoedspruit Air Force Base Airport,-24.36860085,31.04870033
Johannesburg,South Africa,FAOR,JNB,OR Tambo International Airport,-26.1392,28.246
Klerksdorp,South Africa,FAKD,KXE,P C Pelser Airport,-26.87109947,26.71800041
Kimberley,South Africa,FAKM,KIM,Kimberley Airport,-28.80279922,24.76519966
Kuruman,South Africa,FAKU,KMH,Johan Pienaar Airport,-27.45669937,23.41139984
Kleinsee,South Africa,FAKZ,KLZ,Kleinsee Airport,-29.68840027,17.09399986
Johannesburg,South Africa,FALA,HLA,Lanseria Airport,-25.93849945,27.92609978
Langebaanweg,South Africa,FALW,SDB,Langebaanweg Airport,-32.96889877,18.1602993
Ladysmith,South Africa,FALY,LAY,Ladysmith Airport,-28.58169937,29.74970055
